airport_id;airport_name;airport_latitude;airport_longitude;airport_city;airport_country_iso;airport_continent_iso
CZY;Cluny Airport;-24,516700744628903;139,61700439453125;;AU;OC
USL;Useless Loop Airport;-26,157923;113,394817;Useless Loop;AU;OC
VCD;Victoria River Downs Airport;-16,402124404907227;131,00497436523438;;AU;OC
VNR;Vanrook Station Airport;-16,963300704956055;141,9499969482422;;AU;OC
WAU;Wauchope Airport;-20,640614;134,215276;Wauchope;AU;OC
WLA;Wallal Airport;-19,7735996246;120,649002075;Wallal;AU;OC
WAV;Wave Hill Airport;-17,393299102783203;131,1179962158203;;AU;OC
WMB;Warrnambool Airport;-38,2952995300293;142,44700622558594;;AU;OC
SYU;Warraber Island Airport;-10,20829963684082;142,8249969482422;Sue Islet;AU;OC
WIO;Wilcannia Airport;-31,522082;143,378358;;AU;OC
WLC;Walcha Airport;-31,01001;151,548216;;AU;OC
WAZ;Warwick Airport;-28,14940071105957;151,9429931640625;;AU;OC
WND;Windarra Airport;-28,4750003815;122,241996765;;AU;OC
WRN;Windarling Airport;-30,032277;119,386489;Windarling Mine;AU;OC
WNR;Windorah Airport;-25,41309928894043;142,66700744628906;;AU;OC
WON;Wondoola Airport;-18,5750007629;140,891998291;Wondoola;AU;OC
MFL;Mount Full Stop Airport;-19,67;144,8852;Wando Vale;AU;OC
WGT;Wangaratta Airport;-36,41579818725586;146,3070068359375;;AU;OC
WYA;Whyalla Airport;-33,05889892578125;137,51400756835938;Whyalla;AU;OC
WIT;Wittenoom Airport;-22,224992;118,353739;;AU;OC
WKB;Warracknabeal Airport;-36,32109832763672;142,41900634765625;;AU;OC
WGE;Walgett Airport;-30,03280067443848;148,12600708007812;;AU;OC
NTL;Newcastle Airport;-32,79499816894531;151,83399963378906;Williamtown;AU;OC
WUN;Wiluna Airport;-26,629199981689453;120,22100067138672;;AU;OC
WPK;Wrotham Park Airport;-16,658300399780273;144,0019989013672;;AU;OC
WDI;Wondai Airport;-26,277392;151,861673;;AU;OC
WLL;Wollogorang Airport;-17,2199;137,93453;;AU;OC
QRR;Warren Airport;-31,733299255371094;147,80299377441406;;AU;OC
SXE;West Sale Airport;-38,090827;146,965335;Sale;AU;OC
WLO;Waterloo Airport;-16,6299991607666;129,32000732421875;;AU;OC
WIN;Winton Airport;-22,36359977722168;143,08599853515625;;AU;OC
WUD;Wudinna Airport;-33,04330062866211;135,44700622558594;;AU;OC
WEW;Wee Waa Airport;-30,25830078125;149,4080047607422;;AU;OC
WRW;Warrawagine Airport;-20,8442001343;120,702003479;;AU;OC
WWI;Woodie Woodie Airport;-21,64551;121,191184;Woodie Woodie;AU;OC
WWY;West Wyalong Airport;-33,9371986389;147,190994263;West Wyalong;AU;OC
WYN;Wyndham Airport;-15,51140022277832;128,1529998779297;;AU;OC
BWT;Wynyard Airport;-40,997039;145,726;Burnie;AU;OC
YLG;Yalgoo Airport;-28,3553009033;116,683998108;Yalgoo;AU;OC
OKR;Yorke Island Airport;-9,752801;143,405673;Yorke Island;AU;OC
KYF;Yeelirrie Airport;-27,2770600378;120,095672607;;AU;OC
XMY;Yam Island Airport;-9,899187;142,774265;Yam Island;AU;OC
YUE;Yuendumu Airport;-22,254199981689453;131,78199768066406;;AU;OC
NGA;Young Airport;-34,25559997558594;148,2480010986328;;AU;OC
ORR;Yorketown Airport;-35,003564;137,619295;;AU;OC
KYI;Yalata Mission Airport;-31,470600128173828;131,8249969482422;Yalata Mission;AU;OC
ZBK;Žabljak Airport;43,116669;19,233334;Žabljak Airport;ME;EU
